files,FC1_b,FC2_b,Pz_b,POz_b,FC3_b,FCz_b,FC4_b,P1_b,P2_b,FC1_g,FC2_g,Pz_g,POz_g,FC3_g,FCz_g,FC4_g,P1_g,P2_g,group,subject,math,bodyposition
data/Epoched_Geometric/Expert4_SYMGEO_5G_sl1_Sit_05-40Hz.set,-10.2528098391161,-10.2441667663041,-9.89446779009074,-9.79303018899482,-9.63349048630337,-9.92283325691147,-12.8623856919428,-9.92131937106957,-11.6723442558712,-6.46768648773409,-6.11570387933513,-5.78964322251942,-5.86452195819275,-5.84215934259136,-6.32383891058042,-6.24958346295747,-5.69417981754299,-5.83467203238283,Expert,S4,geometry,Sit
data/Epoched_Geometric/Expert5_SYMGEO_2G_sl1_Sit_05-40Hz.set,-11.6796588433153,-13.3147928769577,-10.4771268025406,-10.5072571143765,-12.9067609803751,-11.3901553468925,-10.283770709829,-10.486989560598,-11.4506299800603,-6.87806003629737,-6.90071054414076,-6.48215512221145,-6.52818909592926,-6.56534003201501,-6.744411467139,-4.81181434256728,-6.08732150420283,-6.44707181687483,Expert,S5,geometry,Sit
data/Epoched_Geometric/Expert7_SYMGEO_7G_sl1_Stand_05-40Hz.set,-12.419106913394,-10.9816339011521,-11.5680106800068,-11.3045717458584,-11.6146432296101,-10.8999419817882,-10.3852131797245,-10.8163197077968,-10.3594698541857,-7.18857928019648,-6.19489687730735,-6.22738809409697,-6.10374941480237,-6.5205595542161,-6.28854869077913,-6.13156469800382,-6.38569094253821,-6.89766536254291,Expert,S7,geometry,Stand
data/Epoched_Geometric/Expert7_SYMGEO_9G_sl1_Sit_05-40Hz.set,-10.3105070726189,-11.8122074719552,-10.4345439358694,-10.186518697534,-11.414964340312,-11.8068201963501,-10.5083695080899,-10.9248989839406,-12.1139388199427,-8.28263684443373,-6.80504445103247,-5.86319586088705,-5.88627059953121,-5.84704871420711,-6.85593821458884,-7.5166322112288,-5.9966773737529,-7.79539211670803,Expert,S7,geometry,Sit
data/Epoched_Geometric/Expert8_SYMGEO_11G_sl1_Stand_05-40Hz.set,-11.2490414070959,-13.7029105643135,-12.3143016903773,-10.5193697998082,-11.7932347581702,-12.218695476722,-10.7745351030572,-11.8162508280252,-11.6626730890779,-6.1022086110485,-6.16111363382043,-6.53910913913237,-5.21943890861629,-6.05904432590764,-6.52503323487532,-6.09915504516532,-5.44975328157213,-4.68467551158656,Expert,S8,geometry,Stand
data/Epoched_Geometric/Expert8_SYMGEO_1G_sl1_Sit_05-40Hz.set,-12.2425434616078,-12.0270371612344,-11.3169218512379,-12.5013635296099,-12.611248208242,-14.4156512833683,-11.6974763932481,-12.9395071603503,-11.7968642305966,-6.36549189253142,-6.63603447972001,-6.30233172220483,-5.78980643686543,-6.1928130600926,-5.99806885900989,-6.66438746092971,-5.89868179287257,-5.19529636750969,Expert,S8,geometry,Sit
data/Epoched_Geometric/Expert8_SYMGEO_2G_sl1_Sit_05-40Hz.set,-11.6615262569601,-11.3628384403073,-12.458527521773,-12.9235370713435,-12.23610253792,-13.0298784772228,-13.7585476148048,-12.4447454733028,-11.3343597698778,-5.90708582458879,-5.81078172553128,-5.997761071013,-5.18864322279414,-5.87961997619915,-5.76566855822493,-5.71901298291659,-5.68545476180242,-5.40757482566909,Expert,S8,geometry,Sit
data/Epoched_Geometric/Expert8_SYMGEO_3G_sl1_Stand_05-40Hz.set,-11.7779645891836,-13.8989873700893,-12.5607609360146,-11.4011464486085,-11.6781421425275,-11.7651878547053,-11.5491132064182,-13.1008779269742,-9.60896646859091,-5.94313729133875,-6.19819121830227,-5.88132906367281,-5.12437288959976,-5.77481553836734,-6.45305368794245,-5.97328106685719,-5.29646733765174,-4.6767839908508,Expert,S8,geometry,Stand
data/Epoched_Geometric/Expert8_SYMGEO_5G_sl1_Sit_05-40Hz.set,-11.0588877240077,-13.9085389718187,-12.1716210201909,-10.8822056090674,-15.4037575003124,-12.777256301048,-11.0412187655456,-10.6886311082554,-9.40978659032783,-6.10589227200176,-5.73237928770222,-5.29160327173234,-4.70984494304806,-6.4418752039158,-5.73549753477941,-7.41837986779689,-5.47308363992855,-4.93783698155785,Expert,S8,geometry,Sit
data/Epoched_Geometric/Expert8_SYMGEO_7G_sl1_Sit_05-40Hz.set,-10.609630268059,-11.5310589736608,-12.2829310194769,-9.88782186826908,-10.2902667589964,-12.1541154517271,-10.9113916369861,-11.6645291219152,-10.2801570184215,-5.85699513897773,-6.10501455896881,-6.17151561331163,-5.01163751058983,-5.80305694933723,-6.08775189594876,-5.68352361479903,-5.30953571975555,-4.89179557388855,Expert,S8,geometry,Sit
data/Epoched_Geometric/Expert8_SYMGEO_9G_sl1_Stand_05-40Hz.set,-11.1872841728952,-13.9947255977675,-13.3751898612372,-12.0139117247542,-13.1008281242037,-11.761506881795,-11.0134167810604,-11.4246031841891,-9.28794036343555,-6.41811288534264,-6.83279582445202,-7.02156028595144,-5.96877641137978,-6.16900182078726,-6.17832846520254,-5.96831661759443,-5.5806992942571,-4.45751960291327,Expert,S8,geometry,Stand
data/Epoched_Geometric/Expert92_SYMGEO_11G_sl1_Stand_05-40Hz.set,-12.5513921367082,-14.0410598756186,-12.0129063226878,-12.8812974727827,-12.1475457112157,-12.339482845473,-11.0881335883485,-12.0875968626428,-11.5956302290115,-7.05265676031517,-7.35784210763859,-7.48078508299151,-6.06585106546239,-6.70276264848574,-6.94518631081483,-6.48699295411769,-6.95699667586169,-5.50499678796158,Expert,S92,geometry,Stand
data/Epoched_Geometric/Expert92_SYMGEO_1G_sl1_Sit_05-40Hz.set,-11.2261960756219,-10.9006513796244,-12.1170412696819,-10.0417188884008,-10.8153894707741,-11.1348013146434,-10.8469565866041,-11.8684937316861,-11.5832283214726,-6.42907521516186,-6.55797391362702,-5.78626249812579,-5.40631204983681,-6.71376331524322,-6.33753907856045,-5.39381678270277,-5.84918491886874,-5.39896428641557,Expert,S92,geometry,Sit
data/Epoched_Geometric/Expert92_SYMGEO_2G_sl1_Sit_05-40Hz.set,-12.6892395675119,-12.3060483392449,-11.8922786693154,-11.6040784164022,-12.6401027484241,-13.0826583625562,-12.6471479386961,-11.4004780995785,-10.5390101415669,-6.61406518323198,-5.89701665779005,-6.35812503237214,-5.67740269992004,-5.65282536511252,-5.90812710353596,-6.16191006852945,-6.64105775132167,-5.68892659085521,Expert,S92,geometry,Sit
data/Epoched_Geometric/Expert92_SYMGEO_3G_sl1_Stand_05-40Hz.set,-10.6602304030256,-11.7535799590002,-12.5572697494945,-11.693134504809,-10.5364181911051,-13.0925254587259,-13.3661999058584,-11.3638064236989,-9.88775510314276,-6.04844476113186,-6.20120165462742,-6.26842998201375,-6.01954262321404,-6.37950684144944,-5.78061122744932,-5.77638108356043,-5.84819286697246,-5.32061353116373,Expert,S92,geometry,Stand
data/Epoched_Geometric/Expert92_SYMGEO_4G_sl1_Stand_05-40Hz.set,-13.2471293940581,-11.3744031334258,-10.7102611666104,-10.7108509308845,-13.3863621133988,-11.3526027981304,-12.0262174682107,-12.0675274501474,-11.3022904082609,-7.48868424352077,-7.51211573019497,-6.14894544751999,-5.97073524052137,-7.13268086772742,-6.9584812534914,-7.01578688519477,-7.55505398531263,-5.58915585874511,Expert,S92,geometry,Stand
data/Epoched_Geometric/Expert92_SYMGEO_5G_sl1_Sit_05-40Hz.set,-11.4905937421667,-12.9776954529295,-11.5000905811242,-11.0564797103874,-11.5679006518713,-13.4023751837241,-11.3928818710136,-10.9065178194114,-10.1657756454412,-6.38145118277653,-5.74863015716522,-6.53796815951445,-5.72356742137025,-5.83478164776941,-5.75929625333952,-6.08709349181554,-7.93393639179993,-6.53754459802377,Expert,S92,geometry,Sit
data/Epoched_Geometric/Expert92_SYMGEO_7G_sl1_Sit_05-40Hz.set,-13.3593535288046,-12.5979330767765,-14.9572840165029,-11.1615730576571,-11.9374947585217,-13.1561332026753,-12.063089210509,-13.4043916996765,-10.3227357362873,-6.66337628270085,-6.44580183721379,-6.12496900110198,-5.7146209832546,-5.94349663800951,-6.83121301807504,-6.3560275260029,-6.18518507665532,-5.25335265403051,Expert,S92,geometry,Sit
data/Epoched_Geometric/Expert92_SYMGEO_9G_sl1_Stand_05-40Hz.set,-10.3448337633157,-10.3187976220354,-13.9489687470017,-10.5519810190231,-10.1322128283993,-10.7794286475701,-10.710416231037,-11.5153458007221,-10.2784852318624,-6.38356057991405,-5.87678074525983,-6.34516768946487,-5.69823513504787,-6.03427337131228,-5.84168448098828,-5.64064170054857,-7.1276601123311,-6.83134282240722,Expert,S92,geometry,Stand
data/Epoched_Geometric/Novice102_SYMGEO_4G_sl1_Sit_05-40Hz.set,-11.9847403464213,-10.7751847228285,-12.1112521468292,-11.4139669783308,-10.2680572947506,-10.5723621326105,-9.91672831467711,-10.8980553164352,-11.9988072152313,-4.9131758858428,-6.0034868649261,-6.41424344662901,-5.40218254371163,-5.7198766075169,-5.09743775655829,-4.70910121350976,-5.72972686333713,-5.23420823803592,Novice,S102,geometry,Sit
data/Epoched_Geometric/Novice102_SYMGEO_9G_sl1_Sit_05-40Hz.set,-10.3204843448103,-10.1763961832391,-11.985687234652,-10.3423604976595,-10.1246500657688,-10.9896172447646,-11.7266296131318,-11.7971367882782,-10.9942349752706,-6.77091102964345,-5.70479624236197,-7.31379091077962,-6.42440757500135,-5.8618669447502,-5.67109099881378,-5.46006780864326,-6.97454135663739,-6.13208838221113,Novice,S102,geometry,Sit
data/Epoched_Geometric/Novice112_SYMGEO_11G_sl1_Sit_05-40Hz.set,-10.5002052592074,-12.0515764768003,-8.61070537609811,-9.55917618132553,-11.4761964018202,-10.8625474711698,-10.3964359493941,-11.2741454426578,-9.40433352269035,-5.97485587716368,-6.08874634258012,-5.59741157520591,-6.55018474637997,-6.06787725265692,-6.79555194000618,-6.2929425312795,-6.20362879242392,-5.44724957469934,Novice,S112,geometry,Sit
data/Epoched_Geometric/Novice112_SYMGEO_1G_sl1_Stand_05-40Hz.set,-11.6672308572895,-11.1984255066978,-10.7460948732023,-11.8036330467693,-9.1449128504349,-11.3048274085982,-10.8749346681464,-10.8865079350369,-14.3341484080758,-7.47266240695704,-6.84264786544442,-7.4254508882653,-6.7328255978352,-6.43958863736105,-6.7999015826726,-6.19738898822001,-6.78367352519682,-7.53601545901081,Novice,S112,geometry,Stand
data/Epoched_Geometric/Novice112_SYMGEO_2G_sl1_Stand_05-40Hz.set,-11.4642929328096,-10.5550159855083,-10.1392789007433,-9.62589769204728,-10.7983617881338,-10.7899948765257,-11.2294277047168,-10.0874269037899,-11.010247089349,-6.3226301408477,-6.99287962156607,-6.30404351233243,-6.15455539287993,-6.35682405596212,-6.68704084385719,-7.16378916569592,-5.75376096912195,-6.35522691595658,Novice,S112,geometry,Stand
data/Epoched_Geometric/Novice112_SYMGEO_3G_sl1_Sit_05-40Hz.set,-10.9274591123365,-13.1328873654907,-10.7336903799191,-10.9995020354929,-12.8297251760561,-11.1088049065561,-10.1311144456991,-11.0020933375767,-12.3058781814587,-6.11813656987022,-6.25885662586008,-5.5728672246151,-6.04682555552763,-5.86436982274394,-6.676653870855,-6.15368448369989,-5.58783638115187,-6.74275443217555,Novice,S112,geometry,Sit
data/Epoched_Geometric/Novice112_SYMGEO_4G_sl1_Sit_05-40Hz.set,-12.8898618237368,-11.9395788696313,-10.8785230528423,-11.785915626647,-12.1566800499571,-11.6496334752034,-13.4899275365714,-11.3373867428365,-13.1526817503394,-6.39956107069226,-7.20676299888324,-6.05130752035923,-7.4509813013799,-6.61734287850903,-6.88671652129193,-6.07809268408979,-6.79988165442079,-6.91586687806498,Novice,S112,geometry,Sit
data/Epoched_Geometric/Novice112_SYMGEO_5G_sl1_Stand_05-40Hz.set,-10.9238809856336,-13.6596517622774,-9.91450080481255,-10.2665567261831,-10.583794023964,-10.9541498557394,-9.08408588752002,-10.1075947744901,-11.3595446312672,-6.49158827317841,-6.67616527337931,-5.8547237806438,-5.72747682499431,-6.34588375819559,-6.93597665355802,-5.79187309811665,-7.04585507501438,-6.05780104457403,Novice,S112,geometry,Stand
data/Epoched_Geometric/Novice112_SYMGEO_7G_sl1_Stand_05-40Hz.set,-12.5899093719916,-11.7841990541376,-10.1706833558089,-12.1947654613791,-12.3745050688612,-11.1882130910598,-12.0213386001992,-10.8680526292774,-11.7434926426656,-6.52308207064159,-6.84740343333864,-6.15254875977507,-7.32359713817869,-6.66577680569719,-6.89445116776989,-7.97389648131967,-6.80493114793674,-7.60954810475097,Novice,S112,geometry,Stand
data/Epoched_Geometric/Novice112_SYMGEO_9G_sl1_Sit_05-40Hz.set,-11.326596335273,-12.3851297539209,-10.414207529468,-11.9113686355836,-11.8376642317762,-12.0083397957642,-11.2685045791858,-10.1304458816615,-11.9076095397815,-6.61377049870983,-6.55521510392299,-7.80177422213329,-6.52426186396392,-6.72775673381406,-7.13058816335317,-6.01622641604695,-6.66190861540517,-6.7190687978739,Novice,S112,geometry,Sit
data/Epoched_Geometric/Novice121_SYMGEO_11G_sl1_Stand_05-40Hz.set,-10.919311963429,-9.59334675110915,-10.5144527643112,-10.9302052496639,-9.86003341280805,-10.0310588505171,-11.9201775115099,-11.403450325767,-9.18630250709378,-5.50697139167573,-5.11563204073233,-6.98360656797428,-6.13008405964699,-5.21632632089061,-5.27779732907978,-5.6766689584896,-6.96337039213866,-5.86000693428719,Novice,S121,geometry,Stand
data/Epoched_Geometric/Novice121_SYMGEO_2G_sl1_Sit_05-40Hz.set,-10.7011353430118,-9.93335971482543,-9.96041627611168,-9.85999221042976,-10.0551366959015,-10.6827633960732,-8.98153244613076,-9.68647144269737,-8.78233216166795,-5.7838989558423,-6.03429306788441,-6.57106753339032,-6.52236914872998,-5.93111477231694,-6.06911632773562,-6.72030887803089,-6.95176360609406,-5.77121299347918,Novice,S121,geometry,Sit
data/Epoched_Geometric/Novice121_SYMGEO_3G_sl1_Stand_05-40Hz.set,-11.7360992792405,-12.5565557640807,-11.018556599163,-10.7939172336917,-11.0213844330219,-13.3166639906726,-10.849516001116,-11.1217544632442,-9.51469670699424,-6.61331201129357,-7.07331925230119,-7.49018840331792,-6.18155877634845,-7.42046728580444,-6.55060444860475,-6.31660576342259,-7.346966786611,-5.93944287344687,Novice,S121,geometry,Stand
data/Epoched_Geometric/Novice121_SYMGEO_4G_sl1_Stand_05-40Hz.set,-10.0875613077796,-10.7727386003723,-11.7370176488169,-14.0216500060183,-10.1937300638904,-11.7235571705091,-9.89161047462157,-12.4989734716573,-13.3576286640178,-6.63048653360167,-5.57944142639486,-5.92249804806559,-5.74303145543682,-5.37318562212123,-5.74396767722567,-5.48493393628549,-5.74014979875859,-5.17404135114537,Novice,S121,geometry,Stand
data/Epoched_Geometric/Novice121_SYMGEO_5G_sl1_Sit_05-40Hz.set,-9.85710464776139,-9.67449534742175,-11.1633555869114,-11.3565573224296,-9.4909532029108,-9.73707085650175,-10.8389449115286,-10.2306240486153,-9.85197350044403,-5.78590543300944,-6.4026518099077,-6.46958764835064,-5.75156846745414,-6.09328206522438,-6.25454683148384,-6.44776981819466,-6.76784800946191,-5.97939022145684,Novice,S121,geometry,Sit
data/Epoched_Geometric/Novice121_SYMGEO_7G_sl1_Sit_05-40Hz.set,-9.97219953987233,-10.1387472699329,-11.1308435612745,-10.1080496698425,-9.84366388569802,-10.0986746536352,-12.615584872419,-10.8464536927096,-9.98747558805109,-6.27115190875989,-7.38816440909592,-6.73442906733085,-6.06338628757903,-6.08200717059627,-7.42993487773154,-6.31839828361797,-6.49355988764865,-6.58402051719113,Novice,S121,geometry,Sit
data/Epoched_Geometric/Novice121_SYMGEO_9G_sl1_Stand_05-40Hz.set,-10.6800623528154,-11.871359566478,-10.964441261392,-10.9377333051376,-11.9735648423032,-11.0509975289826,-12.0009769404732,-11.3913566788153,-10.4825872612941,-6.34568601925641,-6.1396454792725,-6.68430982993373,-6.35260366324172,-6.50326078213615,-6.07132322780507,-5.62239980175451,-6.65046306942527,-6.42663532600736,Novice,S121,geometry,Stand
data/Epoched_Geometric/Novice13_SYMGEO_11G_sl1_Stand_05-40Hz.set,-11.2484160169069,-10.1108648796062,-12.2566151049603,-11.6327452920242,-10.6268561295736,-10.758339554738,-12.0620603259808,-11.0953630058934,-11.010332121082,-5.79458023035285,-5.62026830345146,-6.83724575852471,-7.11173678838693,-5.72196519233823,-5.90245942455364,-6.20346264451328,-7.25852687918269,-7.30148502262558,Novice,S13,geometry,Stand
data/Epoched_Geometric/Novice13_SYMGEO_1G_sl1_Sit_05-40Hz.set,-10.5568185037398,-12.0857003688365,-12.9574219112542,-13.0206819374912,-10.9324894876122,-12.3398718624091,-9.82488815949669,-11.6519307209746,-11.7115150275022,-5.59969917219342,-5.31183720991303,-6.41525710128496,-6.02393904121195,-5.75465598260628,-4.75723867766157,-4.43361201992874,-6.34943069352923,-6.29442712925716,Novice,S13,geometry,Sit
data/Epoched_Geometric/Novice13_SYMGEO_2G_sl1_Sit_05-40Hz.set,-11.4364253742797,-11.2738817912816,-12.7764435766328,-10.4601845212348,-10.9552949394473,-10.7750736843423,-11.1344452352679,-12.9087777451628,-12.7843274286083,-6.41947286024477,-6.20387430157443,-6.34124903167401,-5.8143039257573,-7.12158961980544,-5.86996884999459,-5.58788015233727,-6.10787796755573,-6.23568227760657,Novice,S13,geometry,Sit
data/Epoched_Geometric/Novice13_SYMGEO_3G_sl1_Stand_05-40Hz.set,-10.5638574323196,-10.7201860498145,-10.7307621844493,-10.825019436759,-10.125382483232,-11.7467121392214,-12.5797452113507,-10.2654013440793,-10.1818033603031,-6.49047625467231,-5.74485148015528,-6.0828174185966,-6.22799449164895,-7.17933946827392,-6.23044522050222,-5.51867280124708,-6.29375309733504,-6.34148229218105,Novice,S13,geometry,Stand
data/Epoched_Geometric/Novice13_SYMGEO_4G_sl1_Stand_05-40Hz.set,-16.7473337644542,-17.2811258179008,-15.7734987600557,-13.7464100626259,-15.7295422103732,-13.8219301577143,-15.2092092970915,-14.1199930530604,-14.3430021940975,-7.84296696419912,-7.29287688930635,-7.02829851330798,-6.20884855331355,-7.57129988177241,-6.7834593587781,-7.33317579796815,-6.6014451223577,-6.55269494555782,Novice,S13,geometry,Stand
data/Epoched_Geometric/Novice13_SYMGEO_5G_sl1_Sit_05-40Hz.set,-12.597994498584,-12.2078057867051,-10.8956210677177,-12.6472998969996,-13.9891626590285,-11.371088928238,-12.0115208401113,-11.1072773643241,-11.0721743758646,-5.70930226159372,-6.14348900081041,-7.15269513176153,-6.27986525009382,-7.30840102589058,-5.46740874266718,-4.9713662152012,-6.26887409121082,-6.24962131499099,Novice,S13,geometry,Sit
data/Epoched_Geometric/Novice13_SYMGEO_9G_sl1_Stand_05-40Hz.set,-9.89697608836151,-9.4300573783404,-11.1651110042467,-11.9087262706,-10.4266791320631,-9.74620384841954,-10.6913999798118,-11.6747917364801,-11.7113354753816,-5.31228549165382,-5.35871956270139,-6.15215513375535,-5.87235729380115,-5.45971504513731,-4.67244003173804,-4.443127271426,-5.51646770176272,-5.46189001118903,Novice,S13,geometry,Stand
data/Epoched_Geometric/Novice14_SYMGEO_11G_sl1_Sit_05-40Hz.set,-13.8227807427678,-12.1165005558147,-15.0422136073517,-12.073843942276,-11.0881127317876,-15.0271299290648,-9.95196740865711,-12.1578492153433,-12.1786649707397,-6.81542212719557,-5.91281753375434,-7.35049139014324,-6.76633785156308,-5.92569320737008,-7.10208465355603,-6.31619646072301,-6.77868358471415,-7.35000575198109,Novice,S14,geometry,Sit
data/Epoched_Geometric/Novice14_SYMGEO_1G_sl1_Stand_05-40Hz.set,-11.0040171350299,-11.6957247837026,-10.9123954195687,-11.276984101881,-11.2924285310666,-11.4515296400922,-9.79298293665835,-11.3088607993583,-13.1473456837417,-6.26971644956264,-6.86742462074485,-7.23339714477647,-7.07881755112771,-5.92124114359653,-6.70858370278108,-7.08770672104365,-7.6346839834794,-6.53820420877925,Novice,S14,geometry,Stand
data/Epoched_Geometric/Novice14_SYMGEO_2G_sl1_Stand_05-40Hz.set,-10.4035073959645,-10.7790521170182,-11.8420658167842,-13.5592558674017,-10.2644504394721,-11.8127822173798,-11.6658813567799,-13.9762193625666,-11.6596167662969,-6.85387594006904,-6.47226614707619,-7.084063758049,-7.32624572359468,-6.0367214935993,-7.68784658940978,-6.98401047599489,-6.71038647072269,-6.69228990241247,Novice,S14,geometry,Stand
data/Epoched_Geometric/Novice14_SYMGEO_3G_sl1_Sit_05-40Hz.set,-11.1378006231843,-11.0565864118651,-10.7971577417814,-13.1798418655474,-10.7741347733917,-12.278596369781,-13.6092852790777,-13.4212125943292,-11.550100042748,-6.2216336696805,-5.65698337663746,-7.02059220541006,-6.29077326429091,-5.9167660993866,-7.1362075030047,-6.03799804180339,-6.16277159646741,-6.16152391676619,Novice,S14,geometry,Sit
data/Epoched_Geometric/Novice14_SYMGEO_4G_sl1_Sit_05-40Hz.set,-10.380686338349,-10.6872857464195,-11.5181788083995,-10.8224575653956,-10.3471988493604,-12.2699061807871,-12.6975717674086,-10.6796345759036,-10.1920798047563,-5.78582373792325,-6.68404505490067,-6.02916521201978,-6.45497050332729,-5.95107679229112,-6.87055695322081,-5.58996994278742,-6.59628433259686,-6.43789397329265,Novice,S14,geometry,Sit
data/Epoched_Geometric/Novice14_SYMGEO_5G_sl1_Stand_05-40Hz.set,-11.0674719944679,-11.0316249746713,-10.7923250950724,-10.6808974528704,-10.1922122911729,-12.9099033354602,-10.56364227894,-10.3415333387855,-11.4631393745163,-6.82922539974041,-6.97764401827094,-6.09903354534137,-6.56981033351322,-6.57803114355711,-7.25872713360957,-5.72492900236134,-6.25582242899021,-6.3399898628445,Novice,S14,geometry,Stand
data/Epoched_Geometric/Novice14_SYMGEO_7G_sl1_Stand_05-40Hz.set,-12.4721155873285,-13.2742146734324,-10.8886758519002,-11.9561304242963,-10.7403782652324,-11.5733625380253,-11.4293604202397,-12.0282446887347,-11.7575556632389,-6.16307978550378,-6.3970081599882,-6.28204439054547,-6.71060624961983,-6.18799148988023,-6.92107260474348,-6.64077863494459,-6.33040392482225,-6.77667054177568,Novice,S14,geometry,Stand
data/Epoched_Geometric/Novice14_SYMGEO_9G_sl1_Sit_05-40Hz.set,-10.9616388526474,-11.4289302162856,-12.5767649443582,-13.4566323443954,-11.9659995619841,-12.1158731849975,-11.4188048927728,-13.7195207001233,-12.4645700132471,-7.26854393408836,-6.93103464936664,-6.74552286432678,-6.92669217378803,-7.08912233781144,-6.96730135326379,-7.14072475786356,-6.95661343131029,-6.58753453886461,Novice,S14,geometry,Sit
data/Epoched_Geometric/Novice152_SYMGEO_11G_sl1_Sit_05-40Hz.set,-10.0200171298506,-13.4764813776541,-10.7776129109444,-12.0609009962544,-10.3355936036213,-11.8459558873401,-10.2914044574406,-11.6204302098139,-12.4288777556177,-5.70761186672954,-5.90276853294572,-6.49903148642533,-6.20904370987133,-5.85087691294702,-5.70679341336961,-6.05724542691865,-7.08057588185773,-6.45833948027009,Novice,S152,geometry,Sit
data/Epoched_Geometric/Novice152_SYMGEO_1G_sl1_Stand_05-40Hz.set,-13.3673759224893,-11.3234539103106,-11.715753614054,-11.279564925567,-11.1328445356279,-12.515962976731,-10.6904052122416,-11.857728372152,-12.2186396037825,-5.28665241911517,-6.46877569028608,-6.25788223398388,-6.67022792407363,-6.62678130914331,-6.3858030273846,-5.00698037419582,-6.58099787087772,-6.16520700968067,Novice,S152,geometry,Stand
data/Epoched_Geometric/Novice152_SYMGEO_2G_sl1_Stand_05-40Hz.set,-13.4173830149456,-12.6372397659863,-10.8162018283826,-10.7688850049896,-14.1248523560339,-13.5486072455512,-10.5555188141065,-11.9400416696568,-11.7998140758752,-6.14764296516355,-6.40580629037729,-6.41809504928784,-6.9125900408758,-6.22294344434168,-6.43598460598636,-5.43478222363386,-6.56291815663484,-5.86836588133915,Novice,S152,geometry,Stand
data/Epoched_Geometric/Novice152_SYMGEO_4G_sl1_Sit_05-40Hz.set,-11.3609558301166,-11.5479843859092,-11.4453705710454,-12.2327876002239,-10.7731618692611,-12.7770998027822,-9.99528809685893,-12.7938495208057,-11.0823666052239,-5.3640147632798,-6.5463840869711,-6.85670353852124,-6.45932091813796,-5.97912896828183,-7.51215305109539,-4.61234583767718,-7.35179322923938,-5.82635639057145,Novice,S152,geometry,Sit
data/Epoched_Geometric/Novice152_SYMGEO_5G_sl1_Stand_05-40Hz.set,-12.5800161391233,-11.2679355434499,-10.4355475464666,-10.2256438517967,-11.0993965264049,-11.1782788047876,-10.098373138445,-10.8668855076575,-11.5577282033588,-4.58173744969511,-7.06717317927662,-5.31942486059527,-5.43934173442635,-6.97243080883434,-6.5796779581062,-3.88151498977683,-5.22383445046874,-5.18716820484323,Novice,S152,geometry,Stand
data/Epoched_Geometric/Novice152_SYMGEO_7G_sl1_Stand_05-40Hz.set,-11.9267081071962,-12.1156264163587,-12.8060833305482,-12.0774515488413,-11.580628819586,-11.5379882438943,-11.8002777474324,-13.501746316297,-14.1794967583129,-5.59267160663155,-6.49120616981706,-6.1656955630758,-5.87015574961359,-6.11181933400884,-6.20461720564011,-5.26673727699233,-6.59329387948092,-6.06175881647177,Novice,S152,geometry,Stand
data/Epoched_Geometric/Novice152_SYMGEO_9G_sl1_Sit_05-40Hz.set,-10.9796770095467,-12.4566922043868,-12.6706637229623,-12.9081735235578,-13.4160970944881,-11.4602786329759,-11.2695371278133,-11.5217223356775,-12.2809450889754,-6.59227295813314,-6.58197223327506,-6.86752224135936,-6.1795767490077,-6.81306608009352,-7.17550736468519,-4.83238111756644,-6.59368033300343,-6.69098700978634,Novice,S152,geometry,Sit
data/Epoched_Geometric/Novice162_SYMGEO_11G_sl1_Stand_05-40Hz.set,-9.90768696989391,-10.9208346730644,-10.260476429372,-10.4656775020508,-11.0890204246271,-10.8645508611222,-10.8244020839148,-11.4157703654932,-12.5727176859293,-5.79006446942628,-5.80605343933107,-5.86539591669358,-7.15903926636049,-6.10982781682565,-5.84045745011605,-6.29466748097274,-5.77135131196695,-6.17672822604263,Novice,S162,geometry,Stand
data/Epoched_Geometric/Novice162_SYMGEO_1G_sl1_Sit_05-40Hz.set,-12.216716081947,-10.1645171040916,-10.9416880411738,-11.7257088113702,-10.299797271014,-10.1597646388416,-11.7132851872179,-11.4131433916971,-10.6754031196564,-5.55550446365244,-6.42440292245843,-6.42383483847526,-6.62476244537996,-5.81762138442593,-6.3478230044752,-6.15532105137185,-6.48635309577612,-6.6017668645536,Novice,S162,geometry,Sit
data/Epoched_Geometric/Novice162_SYMGEO_2G_sl1_Sit_05-40Hz.set,-11.2390365077137,-10.0366745845454,-9.69434043813126,-9.40097674244194,-10.6883867897243,-10.0150995332609,-11.8822051027387,-9.52377295651576,-9.53430689856138,-6.49291385161013,-6.87677172259705,-7.35331503847595,-6.14688324582932,-6.83558551985462,-6.99298195799078,-5.47825189574004,-6.4029415999205,-5.85370365763132,Novice,S162,geometry,Sit
data/Epoched_Geometric/Novice162_SYMGEO_3G_sl1_Stand_05-40Hz.set,-14.8940609598378,-13.2102645978444,-10.5647751702723,-10.7195605052123,-12.4322261484523,-13.2858280547447,-11.4831474295989,-10.6601411240682,-11.935465679384,-6.49453179783322,-5.35241666897726,-6.64699324172169,-7.05885896594981,-6.2828274104048,-5.31588193882484,-6.73401571207424,-6.41297936698861,-6.91944682954602,Novice,S162,geometry,Stand
data/Epoched_Geometric/Novice162_SYMGEO_4G_sl1_Stand_05-40Hz.set,-9.46075493031238,-10.9411015899648,-10.0819987345433,-9.1156373320231,-9.91451298053899,-10.7872414924612,-10.9966710652113,-9.32219006582492,-9.50835052322013,-5.88191382272688,-5.90531433329941,-6.8614220177422,-6.70859846764969,-6.55163272824032,-5.8439203681878,-6.02988214945507,-6.22241095209454,-5.88229905010087,Novice,S162,geometry,Stand
