files,FC1_b,FC2_b,Pz_b,POz_b,FC3_b,FCz_b,FC4_b,P1_b,P2_b,FC1_g,FC2_g,Pz_g,POz_g,FC3_g,FCz_g,FC4_g,P1_g,P2_g,group,subject,math,bodyposition
data/slide2/short2/Novice4_9A_sl2_stand.set,-13.715102583700272,-10.66868825495964,-10.580230129215241,-10.02106268847566,-13.068676669215296,-10.061891816671572,-11.796666512964418,-9.98915330675109,-9.77283456625231,-5.335801883007026,-5.550241774637098,-6.861999349006256,-6.9333358232487,-5.140099434055406,-5.579056298889182,-4.396452208948694,-6.421624938466387,-5.583982296999023,Novice,S4,algebra,stand
data/slide2/short2/Novice52_11A_sl2_stand.set,-11.063008292821776,-12.468153711048982,-10.931674876525886,-11.828800658796672,-12.216751447734815,-12.37075534692633,-10.865257429068361,-11.061197507934116,-12.607657684672159,-6.145976707095456,-6.6538468904948385,-6.974280908005862,-6.237990328979626,-6.43191266731488,-6.349925972777163,-6.03653971481439,-6.293643868864525,-6.029042550340588,Novice,S52,algebra,stand
data/slide2/short2/Novice52_1A_sl2_sit.set,-11.948781839361992,-11.415162369516064,-12.949261557333793,-11.817713031552183,-12.101535269741525,-12.277233088929751,-11.887314831770222,-12.08503791505143,-11.141476149876095,-5.835695301563214,-5.821578495714815,-6.734496504269281,-6.327911817188255,-5.69346858330421,-6.326525397439314,-6.609550196769551,-6.664574193360148,-6.684675276753599,Novice,S52,algebra,sit
data/slide2/short2/Novice52_2A_sl2_sit.set,-11.193847211063348,-11.330928905124852,-12.245076081255423,-12.691313217638417,-13.491509862232666,-10.788943280820668,-9.756243394641569,-13.497576949141958,-9.856582052193266,-5.531234563594626,-6.387016838605365,-6.655018590359923,-6.517406337078748,-5.839463538962642,-6.593037141712661,-6.486043871919257,-6.260423960548722,-7.074758006679732,Novice,S52,algebra,sit
data/slide2/short2/Novice32_4A_sl2_sit.set,-12.235718324136572,-11.688036317117287,-11.042701396385322,-11.119567151481954,-11.090649260855294,-12.736322268992517,-13.8764846256197,-10.867334851962452,-11.786089537150037,-6.73696309619461,-6.601421693577454,-6.191331102869159,-5.606715338941766,-6.610333181409023,-6.017508403131661,-5.9044364806822385,-5.663004779500855,-6.137894116022923,Novice,S32,algebra,sit
data/slide2/short2/Novice32_5A_sl2_stand.set,-12.503648242516691,-12.94447563293788,-11.547512123420177,-13.571460479450044,-11.083916719118928,-12.00150713420088,-10.947125403206524,-13.074468368216888,-12.211724916049684,-6.8210275224106125,-6.696704326091249,-6.396739112516764,-6.243751623508901,-6.0662966250466885,-7.310882212757413,-6.6112164874481225,-6.231939443977617,-5.554264315441881,Novice,S32,algebra,stand
data/slide2/short2/Novice32_7A_sl2_stand.set,-11.972214762187837,-11.610243970786769,-11.686166297051813,-11.40478845658694,-10.858658436612753,-12.616569449756941,-15.517975638728265,-11.422949633079407,-13.471803058927685,-6.094944933561876,-6.259193394366173,-6.794555131569268,-6.708660586855499,-6.784173271613814,-6.018784543297834,-5.983702690492339,-6.659125148522298,-6.053398605281182,Novice,S32,algebra,stand
data/slide2/short2/Novice32_9A_sl2_sit.set,-11.544378366901059,-10.89205218534499,-13.327485209098754,-12.114425628172016,-10.657980688171182,-11.89195266357665,-12.501647332661985,-12.4160671758337,-16.090240270056277,-6.877945579423861,-6.755069872849565,-6.156149228525861,-6.052383016988755,-6.102844785662636,-6.324300158241774,-5.43499984705739,-6.226213624331973,-6.189213262850382,Novice,S32,algebra,sit
data/slide2/short2/Novice4_11A_sl2_stand.set,-12.121934962473691,-11.857586484472419,-8.93015628532449,-8.779022873473503,-11.277759315415341,-12.465938662592752,-11.328478553812396,-8.775498565327837,-9.516648640313797,-6.112555315549953,-6.051578621720375,-5.973861995197982,-6.143139500491094,-6.134633652895753,-6.0226422702652265,-5.4124916321748,-5.89093724585316,-5.49062710832768,Novice,S4,algebra,stand
data/slide2/short2/Novice4_1A_sl2_sit.set,-11.768546470013245,-10.694379551587367,-10.654001384216501,-9.91382126656538,-10.538712744714362,-10.095364209140076,-9.956208585963056,-10.020689673136083,-9.84622230098716,-6.3586860430085235,-5.868260271324243,-6.116111794019053,-5.89232185153382,-5.784860287244388,-6.66881340238952,-5.166154052616078,-5.765767954912025,-5.539232984948866,Novice,S4,algebra,sit
data/slide2/short2/Novice4_2A_sl2_sit.set,-11.948871792253566,-11.511804319644902,-9.134415533425818,-9.106887923270234,-10.484727682532922,-10.789590993755798,-12.376173889804118,-9.091642208399918,-9.322479250918736,-7.153042966723921,-6.245951693763044,-6.556602388291442,-7.1247446104444965,-6.892253721911179,-6.293071956268642,-4.616464162694655,-6.9231844639248505,-5.778003592359721,Novice,S4,algebra,sit
data/slide2/short2/Novice2_5A_sl2_stand.set,-10.785989216784184,-12.249282036740944,-12.63304986509321,-10.391206224958676,-11.55476517392536,-9.390981697796924,-10.904599029307388,-11.2076600346033,-11.107958685815369,-6.210620627707035,-6.932583470896989,-5.7879657635644435,-6.4464831435099255,-7.269665744190637,-5.7166118909786325,-6.192038040546788,-5.910252120091468,-6.553091882701897,Novice,S2,algebra,stand
data/slide2/short2/Novice2_7A_sl2_stand.set,-10.17498445151602,-8.693587360901171,-10.195416109695346,-9.65026689298055,-9.762841060431501,-8.024814036825228,-10.319330249240208,-9.827496783271096,-10.920033963546881,-5.196600103016845,-5.466821345297655,-6.9582534652961385,-6.306445884010075,-5.129653052111943,-6.067694702137629,-5.889233758505744,-6.142249832934616,-6.506907056025533,Novice,S2,algebra,stand
data/slide2/short2/Novice2_9A_sl2_sit.set,-10.00923119905045,-9.81015393847465,-9.814868260079926,-8.909012380193504,-10.04468215957017,-8.985710474535308,-8.801713679770433,-13.638277303622337,-12.569366086291087,-5.685817750972678,-6.010275344937877,-5.368601283496821,-4.655776355194774,-5.7470893966488035,-5.502162571771941,-4.961732755287276,-5.071361265699097,-4.752914619822578,Novice,S2,algebra,sit
data/slide2/short2/Novice32_11A_sl2_sit.set,-11.365717791965421,-10.90422213209784,-10.547104337204924,-10.262713492882083,-10.588458523324432,-10.240703154947399,-11.962362682615533,-10.45257155310932,-13.487177106386742,-5.974389414496076,-5.68905240156379,-5.5670104547565025,-5.393585795540156,-5.7098046420818065,-5.650113261538001,-6.829565762683478,-5.340378334734672,-5.2950191524996475,Novice,S32,algebra,sit
data/slide2/short2/Novice32_1A_sl2_stand.set,-13.909933662348797,-14.3257753632116,-12.270710263231647,-14.312761477138016,-11.860211446407073,-13.253475845416252,-12.262422494990954,-13.850303353862895,-12.648047982946123,-6.934020248133616,-6.870318380929551,-6.3793577431772315,-5.991515348065703,-6.506516606521815,-6.911499547856063,-5.676565649124173,-6.162674436723693,-6.232504879444557,Novice,S32,algebra,stand
data/slide2/short2/Novice32_2A_sl2_stand.set,-10.957191703557966,-11.761621770967349,-11.205313668299826,-10.482346576702358,-10.975768970719878,-12.050660507356508,-13.498633620081701,-10.692979448590902,-12.071716528862005,-6.129101723912615,-6.524766053636251,-6.276708329861225,-6.179614890416119,-6.578290756307474,-7.2316641313603895,-5.718733427746446,-6.401918742101628,-5.830473068846498,Novice,S32,algebra,stand
data/slide2/short2/Novice32_3A_sl2_sit.set,-11.689317593116842,-11.00763519145637,-11.136474702825298,-11.058943936643603,-12.958963352646,-10.464396056731527,-10.122183136365141,-11.171423735578504,-11.707939025066946,-6.97020519659642,-6.590394317241231,-6.234638442971567,-5.801255128047432,-6.512478993371955,-6.75704188689963,-6.345249728438696,-5.7655055216065625,-6.669562819947134,Novice,S32,algebra,sit
data/slide2/short2/Novice21_5A_sl2_sit.set,-13.355730120980482,-13.148738334193784,-10.611797157011079,-10.186115011866178,-13.200299029330449,-13.79208289170833,-11.308561283039179,-10.730974342470642,-13.103808519345321,-6.493113587341308,-7.563897293583892,-6.2441878875090016,-5.529080445961681,-7.000870909543511,-7.055104149777958,-5.949730538891417,-6.54854919127671,-5.6229653439729015,Novice,S21,algebra,sit
data/slide2/short2/Novice21_7A_sl2_sit.set,-12.436084775208716,-11.846804165489125,-11.992251313842903,-11.395870998472429,-11.755689540128731,-12.01927734372449,-10.97180623946332,-11.70446200052957,-12.882156809016251,-6.257771803363681,-6.270588247102037,-6.243308065059761,-5.771958811350609,-6.499757419369104,-5.414992159461005,-5.378118333603132,-7.165972053642262,-5.869522869288918,Novice,S21,algebra,sit
data/slide2/short2/Novice21_9A_sl2_stand.set,-12.009427707811783,-11.61236551280379,-10.882845739836318,-10.502017016217879,-11.61773006589924,-10.778430203985392,-11.19317721780473,-11.477470813840142,-11.24181121797705,-5.956420330373462,-6.555590036712855,-5.908984799634945,-5.2176560735450455,-5.839153953133129,-5.88372293026195,-6.005136515788985,-5.992630047644721,-5.765421063179674,Novice,S21,algebra,stand
data/slide2/short2/Novice2_11A_sl2_sit.set,-11.816690462371952,-9.581170921837304,-9.975770546921696,-9.2105041437617,-9.827384939203217,-8.539146011651894,-8.339671714050832,-10.14905389644698,-10.626572429855965,-7.3619603502623345,-6.255251866729464,-5.838626726004815,-5.790760876142405,-7.516396578460399,-5.704792427008083,-5.819425832835554,-5.614230615570603,-5.1607679339198835,Novice,S2,algebra,sit
data/slide2/short2/Novice2_1A_sl2_stand.set,-10.94918301701195,-10.955160324587938,-10.297602569506441,-10.028047373772411,-13.751181572566631,-9.19398089631929,-11.919392304714503,-10.58312045485275,-10.42675448339757,-6.1906273845507505,-5.890621184598061,-6.867396586017823,-5.562078345171306,-6.290609112780988,-5.47531539203642,-5.9180527159310845,-6.1737791933102155,-6.0851258457458846,Novice,S2,algebra,stand
data/slide2/short2/Novice2_2A_sl2_stand.set,-10.320448963596338,-9.750762382678149,-9.16083593969964,-9.868590334161977,-12.194294641980314,-8.557916421231107,-9.386814798727318,-9.236365330758812,-9.826195879072968,-6.0979927779558505,-5.685588319254334,-6.547615355802073,-6.245923002406956,-5.713863505419511,-5.418293377702713,-6.418854303580181,-5.946587374479052,-6.267669272696191,Novice,S2,algebra,stand
data/slide2/short2/Novice2_3A_sl2_sit.set,-10.190189243637947,-9.178871025811128,-12.058660640911004,-8.741668393735885,-9.605828745184947,-9.418246349041642,-11.017770314957847,-11.390751503498915,-9.229432637200272,-6.508188693197537,-6.0500041997007825,-6.297145142693656,-5.723656768738155,-5.974732115150408,-5.198764223846635,-5.093315338203013,-6.607390462528708,-5.825712373476842,Novice,S2,algebra,sit
data/slide2/short2/Novice20_7A_sl2_sit.set,-12.008541841712672,-12.061375386963658,-10.959761854430052,-10.320585862119326,-11.287579598391693,-12.524634955078598,-11.089223243137038,-11.895800811969666,-10.3800674192703,-6.423007276144064,-8.458648122422026,-6.117876981774794,-6.186277242906539,-6.528355240409671,-6.758505473391108,-5.98901245731235,-6.115591379019998,-5.696616177287402,Novice,S20,algebra,sit
data/slide2/short2/Novice20_9A_sl2_stand.set,-11.788628565595822,-11.067317802049104,-11.701277684753705,-10.36577111288023,-11.318626379015104,-11.566444643843996,-11.317951926844511,-11.376979802901293,-11.318079720432682,-6.528220416550404,-6.1527875743081495,-7.56450862025901,-5.956420843647971,-6.0709339120658115,-5.7828837993296585,-5.226277934765236,-6.418516284320982,-5.484251023486582,Novice,S20,algebra,stand
data/slide2/short2/Novice21_11A_sl2_stand.set,-11.73937937244895,-12.53499505193492,-11.523548529702747,-10.085285648124358,-11.234499381519978,-12.446038927841295,-11.656760229836202,-11.964356746991637,-14.194263213277358,-6.740987359124729,-5.771652447279527,-5.522421744617162,-4.871420811902354,-6.087870600894373,-5.410446449299444,-6.234424362173387,-5.471869793338101,-4.997660609030024,Novice,S21,algebra,stand
data/slide2/short2/Novice21_1A_sl2_sit.set,-13.774481408734095,-12.025586259063038,-11.528110713990873,-10.766242903788118,-12.82479727574838,-12.52591691684168,-13.929212664138115,-11.320604809709419,-10.897863794629695,-6.583846546989728,-7.31220251357483,-6.669314661668734,-5.786577979491505,-7.0905301639644405,-6.3575551592305795,-5.716551805047859,-5.850430720255463,-4.972871960824887,Novice,S21,algebra,sit
data/slide2/short2/Novice21_2A_sl2_sit.set,-10.511227248453697,-11.000164547044504,-11.836730014395018,-12.10822929673866,-10.918402950178038,-11.605677668232874,-10.267481915902101,-11.295666491773272,-9.773125583782898,-6.727152404107318,-6.9842842102506895,-6.0041727124061515,-5.801497746892331,-7.175422210365198,-5.7730321833396605,-6.179168714420035,-6.557652466619897,-5.871692426600444,Novice,S21,algebra,sit
data/slide2/short2/Novice21_3A_sl2_stand.set,-13.310638211883546,-13.718005444513173,-12.314535022425662,-11.475053939104379,-12.771804250611847,-11.89453771058669,-13.474827460526566,-10.973584189921393,-10.84396194755982,-6.393990530862044,-6.234734646622703,-6.44495442614439,-5.461053565993303,-6.363559666969495,-5.665570039365798,-5.649220024679199,-7.298689549791037,-5.912741671306355,Novice,S21,algebra,stand
data/slide2/short2/Novice21_4A_sl2_stand.set,-10.74880966287908,-12.408673375317836,-13.188865848990933,-10.343603041487647,-10.978483982211811,-10.391729138042962,-10.81410902773396,-12.4713005602847,-10.10484078492314,-7.356281867513668,-7.469102316972756,-6.581839379791893,-6.247068992510777,-6.551364144701557,-6.0902181194799025,-6.493309132559308,-6.759558743486883,-6.942128450261957,Novice,S21,algebra,stand
data/slide2/short2/Novice1_7A_sl2_sit.set,-13.054625118238278,-12.111577112043943,-11.565588755991843,-11.130571152551322,-11.597435113301309,-12.03024474153716,-13.04644676701785,-11.3977221140355,-12.412106737323374,-6.895293829620989,-6.3883584324233365,-6.657425520434016,-6.622130238803183,-6.628578809889062,-6.100181428690892,-5.566766502091813,-6.813334644645225,-6.350707771754914,Novice,S1,algebra,sit
data/slide2/short2/Novice1_9A_sl2_stand.set,-11.716416967800928,-11.422329894638066,-11.314179330854227,-10.552076697979611,-11.851318451740072,-10.41447735477463,-11.122151954383668,-10.827603570502912,-10.727533428541715,-6.52879841942805,-6.012065637207252,-6.560797212107792,-5.997263315991151,-6.363611700742384,-5.861651973190255,-5.945205115651545,-6.434043106825004,-5.759186131202716,Novice,S1,algebra,stand
data/slide2/short2/Novice20_11A_sl2_stand.set,-11.459844877341009,-12.108244997724757,-9.350781132903979,-9.231181047605121,-10.791874280769342,-10.862389339671063,-11.579151469495738,-10.51038307534821,-11.547232516765058,-7.055188553995549,-7.242271981192585,-7.016306618132679,-6.585035912066859,-7.129214650770943,-7.379184136176095,-5.573918090207602,-7.44113901893938,-7.13573713522995,Novice,S20,algebra,stand
data/slide2/short2/Novice20_1A_sl2_sit.set,-10.8375438672542,-12.606885907302894,-10.142991940186505,-10.246290490310361,-10.787031732925204,-11.73720983447273,-12.218270935040202,-10.322948137731455,-11.10764334935681,-6.4852664794525365,-6.60068243536775,-7.524754649788646,-6.877409857927944,-6.506755185902618,-6.212649287353369,-5.925849048075958,-6.03007871102916,-5.559364713327366,Novice,S20,algebra,sit
data/slide2/short2/Novice20_2A_sl2_sit.set,-11.553296976318274,-15.468194007401848,-10.762196228382084,-10.094483475991785,-12.280942805409271,-11.750059116635851,-11.676497552777766,-11.100678450501501,-10.695548146416668,-6.828361068939033,-6.494338045358295,-6.479159019519448,-6.467406323199151,-6.718860257164165,-5.8126643901631585,-5.391783817620418,-6.503266455643643,-5.685572987813896,Novice,S20,algebra,sit
data/slide2/short2/Novice20_3A_sl2_stand.set,-13.611384188457768,-12.042653724232263,-10.273362537874913,-10.285964622351516,-11.951383543688717,-11.318935247299182,-11.413674621921654,-10.459425667782837,-12.292368267476995,-6.533621699700511,-6.5153259781595,-6.71439001916202,-6.180990238991538,-6.273921629820473,-5.929853797971062,-6.644495737116564,-6.380727258417169,-5.54730853225685,Novice,S20,algebra,stand
data/slide2/short2/Novice20_4A_sl2_stand.set,-11.093310736591416,-13.739757432770777,-10.50341279556905,-10.43690261136865,-10.87799097985761,-11.402655062424628,-11.030785907714359,-10.485074088655521,-9.902461394522163,-6.344098653120381,-6.457444243515641,-7.218107442471937,-6.279711432402106,-6.7334926188017805,-6.369125701357566,-5.861916882666746,-7.372405079643665,-6.779868787806011,Novice,S20,algebra,stand
data/slide2/short2/Novice192_9A_sl2_sit.set,-12.770719832852116,-12.63690115254148,-11.287792824104054,-11.656191291912863,-12.609965235095979,-12.15574843328976,-12.75261103042092,-11.603126561269619,-11.703955559392963,-6.0255036065447465,-5.8593964909037854,-5.168740432215044,-4.988951014032634,-5.840530903052999,-5.8685511006645665,-5.985285207992331,-5.3489676923980145,-5.389812065734853,Novice,S192,algebra,sit
data/slide2/short2/Novice1_11A_sl2_stand.set,-11.469197142976594,-10.954652634229927,-11.443488104270688,-9.859766080111369,-10.73954917211329,-10.703318159726063,-12.19720139725357,-10.895514941273694,-10.8224939358786,-5.550483633669078,-6.822591683178315,-6.833868177629148,-5.562721497081568,-5.661255279950476,-5.620530232525372,-5.215207456117219,-7.027488076454164,-5.886725276593159,Novice,S1,algebra,stand
data/slide2/short2/Novice1_1A_sl2_sit.set,-11.001331306637859,-11.111284244953556,-10.385532701004827,-10.325938421171088,-10.821368768715548,-10.608079343295021,-11.996164165217605,-11.028972619076795,-10.567130878829765,-6.941094150162009,-7.3546898841810515,-7.176309102734417,-6.243698122598298,-6.631490612047605,-5.7475418256880975,-7.655729539327214,-7.3408072229085715,-6.746225666138971,Novice,S1,algebra,sit
data/slide2/short2/Novice1_2A_sl2_sit.set,-11.031552732321973,-12.373244183560256,-11.344853278226577,-10.640821228161276,-11.062436455135385,-13.861562790485744,-12.703548003865569,-11.850408735968136,-10.560040549097307,-6.826155034758594,-6.613688126779769,-6.547639547157945,-5.996102590778639,-7.135999573191607,-6.52150927827432,-5.944296342310224,-6.194256894757407,-5.973050051183825,Novice,S1,algebra,sit
data/slide2/short2/Novice1_3A_sl2_stand.set,-11.719121356243473,-12.913380166340655,-13.618644328085063,-11.053330448055934,-12.145649689524642,-13.420969751455399,-11.657492321493454,-15.079215525587879,-12.427141153836718,-6.329093725633226,-6.227052703789676,-6.024404930497326,-5.063028130456976,-6.241964240195577,-6.44670876774466,-5.6357603083529595,-6.090569090530393,-5.633364305460388,Novice,S1,algebra,stand
data/slide2/short2/Novice1_4A_sl2_stand.set,-10.880126416602945,-10.431388127401501,-10.343101245371184,-12.224271310238674,-10.374476892590632,-10.138897878495726,-10.405969572756252,-10.245458764944448,-11.534697592432378,-6.095821687217498,-6.045942320825369,-6.575013436972357,-5.500407614360582,-6.115736916736674,-5.9371406669145355,-7.479124647104186,-6.587159636534041,-6.741079662372215,Novice,S1,algebra,stand
data/slide2/short2/Novice1_5A_sl2_sit.set,-11.985163147565599,-10.786820526221906,-9.957732885986491,-11.726179284706882,-10.804567283397244,-10.157500709006417,-10.693079142560599,-10.245852502606905,-11.671204468137955,-6.12141798368975,-5.963873826912275,-5.7058986663385145,-5.802809923645617,-5.919833673750535,-5.375130608212729,-5.029296418539631,-5.946010402787144,-6.6175377014904555,Novice,S1,algebra,sit
data/slide2/short2/Novice18_9A_sl2_sit.set,-10.623441836972173,-11.07824562638194,-11.167217467872684,-11.672907898275362,-10.78075646667767,-14.323927802243663,-13.407886130200648,-10.240408568347512,-11.579740839528847,-7.84105036177249,-6.887730537164314,-6.443958871198537,-5.902088808116699,-6.545832174771458,-7.793786808182621,-6.531677155680379,-7.4901152958149,-6.613084755526853,Novice,S18,algebra,sit
data/slide2/short2/Novice192_11A_sl2_sit.set,-11.688250921082375,-11.247050001158657,-12.588805173280734,-13.481473474446663,-11.934007794394732,-11.534324571160749,-12.371192681492541,-11.683691575571366,-11.965255000782268,-6.5380035759450035,-6.614315241683764,-6.760490875818062,-6.587829770328817,-6.867464070144119,-6.5276890575118,-6.811216358010581,-7.155020839180101,-6.744790733966222,Novice,S192,algebra,sit
data/slide2/short2/Novice192_1A_sl2_stand.set,-14.180535247124325,-14.46859655371411,-12.388169145602449,-10.885188041217345,-13.225860307400072,-14.267801169386619,-12.56232556588937,-10.879177236030586,-12.930152244944257,-6.570090153496385,-6.640409575543042,-6.294620485888211,-5.907017030193324,-6.397583317559278,-6.694970458409024,-6.5167387633170595,-6.046808173269042,-5.7437439779428585,Novice,S192,algebra,stand
data/slide2/short2/Novice192_2A_sl2_stand.set,-14.058007545643793,-14.05608650412582,-12.027921432246718,-10.946486263067413,-13.445444436264703,-13.587715245320041,-14.435835830561606,-10.966016258586627,-12.518302651998944,-6.8499798540284,-7.0755667607752954,-6.262502282452209,-5.767601132052394,-8.053642198468395,-6.92236093819673,-6.431152794321756,-5.696646955193936,-5.591641915503688,Novice,S192,algebra,stand
data/slide2/short2/Novice192_3A_sl2_sit.set,-11.851911592424232,-11.772500755184101,-12.086359653107303,-10.949501732446974,-11.900189319622303,-11.387167299638577,-12.560106137220497,-12.270569912045286,-12.851024372516893,-7.13064924300369,-7.260411561938019,-6.617232749011644,-6.131733359159785,-6.675117438436177,-6.851583788600595,-6.928974058203669,-6.651433307639283,-6.570629611391718,Novice,S192,algebra,sit
data/slide2/short2/Novice192_4A_sl2_sit.set,-12.06202696784613,-11.862465859081613,-11.28910909941255,-11.602343330845367,-11.794848017213216,-11.8944821691869,-12.761526289742186,-11.302179079515998,-12.088175336697741,-7.052871803696009,-7.073593039774638,-5.8641952041152035,-5.657717443567566,-6.8371650311688725,-7.204849825895321,-6.887375277060366,-6.03006859429445,-6.1986579790350484,Novice,S192,algebra,sit
data/slide2/short2/Novice192_5A_sl2_stand.set,-12.60917553592795,-13.895432172049235,-9.916514245818957,-9.595189484093044,-12.092461953574361,-13.093260044662102,-11.977638103387823,-10.153909138293047,-10.376768563041827,-6.59402821912946,-6.431144061389164,-5.554663122458671,-5.221054355887432,-6.4437846706396416,-6.414100020955995,-6.845962446187018,-5.627662782439526,-5.827899092221758,Novice,S192,algebra,stand
data/slide2/short2/Novice18_11A_sl2_sit.set,-11.729196480697778,-11.627919147924125,-10.213653119205095,-10.016477052929254,-10.09750168265743,-10.923513596120033,-12.747880619274815,-9.953515344698626,-10.405755534674146,-5.752424934670069,-6.678521228060999,-7.553659497557358,-7.12203202181337,-6.931677537481018,-5.960955495246898,-5.997548801924441,-6.889583676127448,-6.464336416702247,Novice,S18,algebra,sit
data/slide2/short2/Novice18_1A_sl2_stand.set,-11.05815206695376,-10.638335312010812,-13.841752567363434,-12.335279860505775,-14.25573261474938,-10.265822527986712,-10.775166827812622,-12.037490638753502,-10.854849312873831,-6.326066040155865,-6.906189107365529,-6.408449325765484,-6.8353120030915475,-6.521815725120797,-6.673386647185349,-6.908656119673843,-6.092652395009798,-6.724303890805243,Novice,S18,algebra,stand
data/slide2/short2/Novice18_2A_sl2_stand.set,-11.326072661216056,-11.096268766104059,-9.788159394493135,-10.94618497021584,-10.34219204407291,-11.907931283524185,-12.300541926361614,-10.157125190663692,-12.913262688082025,-6.417226573997722,-6.1129176257681905,-6.961540346486489,-6.353758894776053,-7.6840723592529825,-6.527963920214906,-6.362668839778817,-6.951952670831166,-6.114365656983811,Novice,S18,algebra,stand
data/slide2/short2/Novice18_3A_sl2_sit.set,-10.898302657289298,-10.251137810024044,-12.646901674873357,-10.922573090121858,-14.176284734944343,-10.296491807231183,-11.598467588432367,-12.790352964931566,-12.395302385663353,-6.703075750713772,-7.1987220169211295,-6.93408747994021,-7.230833660159078,-7.091988590106309,-8.038811252347006,-6.819087245791051,-7.229538140430835,-6.019256656387514,Novice,S18,algebra,sit
data/slide2/short2/Novice18_4A_sl2_sit.set,-10.788135007571686,-9.738902566252118,-9.768405599371096,-10.709565950175927,-9.500985828122452,-9.87654568848511,-14.003471244438654,-9.421282448376315,-13.37261139655826,-6.720569961703499,-5.837056637075703,-6.15936862805363,-6.351330141740255,-6.447584081907387,-6.066098884016981,-7.105457403529643,-5.917584651677375,-6.890023194884604,Novice,S18,algebra,sit
data/slide2/short2/Novice18_5A_sl2_stand.set,-10.172925237507705,-10.190017385297075,-11.342200250684842,-12.434681221230592,-10.520878462116622,-10.97571959469322,-12.767883485998237,-10.501702606234563,-11.141677975042194,-6.255887227880626,-6.739097302099074,-6.231581021826775,-5.907893405939931,-6.20634042438198,-6.5450496196031835,-6.797075568383176,-5.982539371778082,-6.202629343751243,Novice,S18,algebra,stand
data/slide2/short2/Novice18_7A_sl2_stand.set,-12.659968519819042,-12.038873141099453,-9.033851637144036,-9.244963885256682,-9.438340194722509,-11.265773284899002,-12.050020647095675,-9.127421591095208,-11.617869884057246,-6.590496694013884,-6.459231346154461,-6.450350961283088,-7.064579322904896,-6.564348754163939,-6.182885800123798,-6.154572616662315,-6.117357459058356,-5.9966110313787135,Novice,S18,algebra,stand
data/slide2/short2/Novice172_11A_sl2_stand.set,-13.470517504203011,-12.020820191968625,-11.19460265524064,-11.033547759147558,-11.65404055463813,-12.40353823237328,-10.123088171729119,-10.056336471964373,-13.803142886000524,-6.160668849739668,-6.69347385509307,-5.979227526635651,-6.270262054699716,-6.514620052093552,-6.470530904992769,-5.285958034640197,-6.043234319406997,-5.69963085016007,Novice,S172,algebra,stand
data/slide2/short2/Novice172_1A_sl2_sit.set,-11.340731894604176,-12.586273472716305,-13.202449185687794,-13.528055132775673,-11.407969890247319,-11.725297400942793,-11.71825542212273,-12.2099671269415,-11.415141285993617,-6.399700717515729,-7.911107151671288,-7.439505274283611,-7.669722827330661,-6.63765139898581,-7.260731566291774,-6.71001081165072,-6.8790421559354895,-6.894193966954657,Novice,S172,algebra,sit
data/slide2/short2/Novice172_2A_sl2_sit.set,-11.63224370170409,-11.055365297919177,-11.604319478252334,-11.774375813327548,-11.272385888928863,-10.750387644672134,-10.764586433628375,-12.246347262829186,-11.606478388389645,-6.235832247847224,-5.43325658898961,-6.852082485786452,-6.967967400993649,-6.856958272038985,-5.342291671779376,-4.671307828836026,-6.986817488558197,-6.063205170356636,Novice,S172,algebra,sit
data/slide2/short2/Novice172_3A_sl2_stand.set,-11.928548897770828,-12.170204269138946,-12.333918824138795,-12.130985233008603,-12.238473819764947,-12.22005792705536,-10.657274372592928,-12.603874874948604,-13.348838016693543,-6.503080709593064,-6.724842889411962,-6.993055743656181,-6.939504841522056,-6.59550633162714,-6.801955171171086,-5.750609090442796,-6.866574654856651,-7.395002481667639,Novice,S172,algebra,stand
data/slide2/short2/Novice172_4A_sl2_stand.set,-11.569206179863038,-13.076666452657596,-12.225043557676171,-11.858848687077291,-12.354852445657434,-13.497102474101425,-10.617721422258812,-11.600630656887803,-10.819495011235523,-6.136709196143604,-6.200263815263559,-5.919791923310542,-5.840568197785262,-6.657401422044456,-6.41085034752047,-6.524905675782422,-5.615906420051479,-5.9841996343967425,Novice,S172,algebra,stand
data/slide2/short2/Novice172_5A_sl2_sit.set,-13.702914732945644,-14.46279542802257,-11.598280674231042,-11.90907040213615,-12.078028680581344,-14.488618966356565,-15.626884051253523,-11.997396096589643,-13.120588493733456,-5.943227647786885,-5.761310279267187,-6.057072606607073,-6.237784802908346,-6.214946618204217,-5.839429362723792,-5.877828787137916,-6.310279302688537,-6.532319172259561,Novice,S172,algebra,sit
data/slide2/short2/Novice172_7A_sl2_sit.set,-12.570719147269072,-12.923216221987015,-11.601585644966734,-11.48941559099937,-12.362062521645367,-12.898118165397992,-12.762538694837984,-12.293273573856965,-12.778920046006403,-6.435824851461069,-7.047073972146739,-6.263196041649396,-6.106573870647757,-6.689619871246409,-7.414609625086426,-6.508147226327219,-6.296676387504219,-6.58479849223216,Novice,S172,algebra,sit
data/slide2/short2/Novice162_1A_sl2_sit.set,-9.855377247817898,-10.284114527474419,-11.168741540410624,-10.394748757943244,-10.040570935353811,-10.307565616124297,-11.072135106233402,-10.502679877627923,-10.282819127169262,-6.666104945116409,-4.827643923298529,-6.813598607612325,-6.483743084768851,-5.951141747379251,-4.851855863892692,-5.89473885788017,-6.805311264429754,-5.525945133764983,Novice,S162,algebra,sit
